crane_id,equipment_type,date,crane_operation_hours,fuel_consumption_litres,fuel_consumption_kWh,maintenance_status,operator_id,number_of_moves
QC12,Quay Crane,2026-02-03,18.98,0,3754.74,Good,OP_107,569
RTG01,RTG,2026-02-03,18.38,302.01,0,Good,OP_150,312
RTG02,RTG,2026-02-03,16.22,203.7,0,Under Repair,OP_118,275
RTG03,RTG,2026-02-03,12.13,173.76,0,Good,OP_141,230
RTG04,RTG,2026-02-03,14.21,182.86,0,Good,OP_104,284
RTG05,RTG,2026-02-03,16.96,233.49,0,Good,OP_106,254
RTG06,RTG,2026-02-03,17.99,267.92,0,Under Repair,OP_141,305
RTG07,RTG,2026-02-03,20.67,341.33,0,Due,OP_122,351
RTG08,RTG,2026-02-03,12.22,204.56,0,Good,OP_118,232
RTG09,RTG,2026-02-03,18.72,277.45,0,Good,OP_101,336
RTG10,RTG,2026-02-03,14.75,222.75,0,Good,OP_149,236
RTG11,RTG,2026-02-03,16.42,270.18,0,Good,OP_140,246
RTG12,RTG,2026-02-03,19.06,341.09,0,Under Repair,OP_144,324
RTG13,RTG,2026-02-03,12.39,165.01,0,Good,OP_147,198
RTG14,RTG,2026-02-03,21.19,304.47,0,Good,OP_126,423
RTG15,RTG,2026-02-03,14.98,253.36,0,Good,OP_103,254
RTG16,RTG,2026-02-03,15.86,192.51,0,Good,OP_124,253
RTG17,RTG,2026-02-03,15.72,210.71,0,Under Repair,OP_119,314
RTG18,RTG,2026-02-03,13.77,174.34,0,Good,OP_101,261
RTG19,RTG,2026-02-03,14.61,238.68,0,Good,OP_110,262
RTG20,RTG,2026-02-03,19.8,270.45,0,Good,OP_120,376
RTG21,RTG,2026-02-03,13.79,191.84,0,Under Repair,OP_146,220
RTG22,RTG,2026-02-03,14.27,225,0,Good,OP_121,214
RTG23,RTG,2026-02-03,12.15,183.98,0,Under Repair,OP_128,218
RTG24,RTG,2026-02-03,16.04,283.52,0,Good,OP_114,272
RTG25,RTG,2026-02-03,19.08,292.21,0,Due,OP_148,324
RTG26,RTG,2026-02-03,18.15,296.66,0,Due,OP_131,290
RTG27,RTG,2026-02-03,20.17,303.46,0,Good,OP_149,403
RTG28,RTG,2026-02-03,14.9,267.48,0,Good,OP_103,238
RTG29,RTG,2026-02-03,14.48,206.41,0,Due,OP_101,217
RTG30,RTG,2026-02-03,15.86,207.48,0,Due,OP_112,237
RTG31,RTG,2026-02-03,15.42,239.97,0,Good,OP_124,262
RTG32,RTG,2026-02-03,13.98,184.16,0,Under Repair,OP_138,251
RTG33,RTG,2026-02-03,19.21,325.13,0,Good,OP_135,288
RTG34,RTG,2026-02-03,17.33,218.19,0,Good,OP_133,259
RTG35,RTG,2026-02-03,20.45,247.48,0,Good,OP_134,306
RTG36,RTG,2026-02-03,16.81,218.13,0,Good,OP_147,336
QC01,Quay Crane,2026-02-04,20.88,0,3933.69,Good,OP_128,584
QC02,Quay Crane,2026-02-04,17.7,0,3131.49,Due,OP_125,495
QC03,Quay Crane,2026-02-04,17.32,0,2796.3,Good,OP_105,484
QC04,Quay Crane,2026-02-04,12.1,0,2186.75,Due,OP_123,314
QC05,Quay Crane,2026-02-04,19.31,0,2955.8,Good,OP_112,521
QC06,Quay Crane,2026-02-04,20.94,0,3814.53,Under Repair,OP_106,544
QC07,Quay Crane,2026-02-04,21.27,0,3559.64,Good,OP_110,553
QC08,Quay Crane,2026-02-04,20.14,0,3092.93,Due,OP_110,604
QC09,Quay Crane,2026-02-04,14.21,0,2720.37,Due,OP_112,369
QC10,Quay Crane,2026-02-04,17.96,0,3521.54,Due,OP_124,520
QC11,Quay Crane,2026-02-04,19.42,0,3184.25,Good,OP_137,563
QC12,Quay Crane,2026-02-04,13.77,0,2536.66,Under Repair,OP_108,344
RTG01,RTG,2026-02-04,14.41,241.95,0,Good,OP_133,244
RTG02,RTG,2026-02-04,16.52,200.35,0,Due,OP_107,313
RTG03,RTG,2026-02-04,12.39,152.26,0,Good,OP_134,235
RTG04,RTG,2026-02-04,14.23,215.25,0,Good,OP_111,213
RTG05,RTG,2026-02-04,14.75,264.5,0,Under Repair,OP_130,295
RTG06,RTG,2026-02-04,19.9,290.59,0,Good,OP_124,358
RTG07,RTG,2026-02-04,21.82,314.67,0,Due,OP_123,327
RTG08,RTG,2026-02-04,17.17,302.91,0,Good,OP_105,257
RTG09,RTG,2026-02-04,17.46,287.65,0,Under Repair,OP_120,314
RTG10,RTG,2026-02-04,20.73,281.19,0,Due,OP_128,310
RTG11,RTG,2026-02-04,16.28,201.82,0,Under Repair,OP_117,260
RTG12,RTG,2026-02-04,20.15,264.35,0,Good,OP_123,362
RTG13,RTG,2026-02-04,21.94,290.88,0,Under Repair,OP_139,372
RTG14,RTG,2026-02-04,12.28,215.46,0,Good,OP_143,208
RTG15,RTG,2026-02-04,21.67,283.34,0,Under Repair,OP_125,390
RTG16,RTG,2026-02-04,16.62,205.94,0,Good,OP_120,282
RTG17,RTG,2026-02-04,13.86,170.23,0,Under Repair,OP_118,221
RTG18,RTG,2026-02-04,16.94,301.5,0,Good,OP_130,321
RTG19,RTG,2026-02-04,14.05,240.97,0,Due,OP_111,266
RTG20,RTG,2026-02-04,14.95,234.36,0,Due,OP_133,254
RTG21,RTG,2026-02-04,21.9,291.03,0,Good,OP_117,394
RTG22,RTG,2026-02-04,17.88,253.98,0,Due,OP_118,321
RTG23,RTG,2026-02-04,18.86,235.33,0,Due,OP_110,377
RTG24,RTG,2026-02-04,20.87,301.16,0,Good,OP_149,313
RTG25,RTG,2026-02-04,12.71,170.25,0,Under Repair,OP_126,190
RTG26,RTG,2026-02-04,18.85,267.96,0,Good,OP_106,282
RTG27,RTG,2026-02-04,13.25,231.54,0,Good,OP_141,198
RTG28,RTG,2026-02-04,21.6,284.01,0,Under Repair,OP_116,388
RTG29,RTG,2026-02-04,17.49,313.81,0,Good,OP_116,297
RTG30,RTG,2026-02-04,12.37,152.14,0,Good,OP_126,197
RTG31,RTG,2026-02-04,20.31,303.28,0,Under Repair,OP_135,385
RTG32,RTG,2026-02-04,18.87,234.31,0,Good,OP_124,339
RTG33,RTG,2026-02-04,21.1,320.09,0,Good,OP_136,337
RTG34,RTG,2026-02-04,16.41,258.78,0,Good,OP_143,328
RTG35,RTG,2026-02-04,12.33,173.75,0,Good,OP_106,197
RTG36,RTG,2026-02-04,17.27,300.71,0,Good,OP_123,293
QC01,Quay Crane,2026-02-05,18.28,0,2891.94,Good,OP_112,493
QC02,Quay Crane,2026-02-05,,0,2083.75,Under Repair,OP_118,402
QC03,Quay Crane,2026-02-05,13.66,0,2573.24,Good,OP_148,382
QC04,Quay Crane,2026-02-05,19.3,0,3684.08,Good,OP_147,521
QC05,Quay Crane,2026-02-05,12.3,0,2042.58,Due,OP_126,319
QC06,Quay Crane,2026-02-05,17.79,0,2753.24,Good,OP_102,462
QC07,Quay Crane,2026-02-05,16.05,0,2669.21,Under Repair,OP_120,465
QC08,Quay Crane,2026-02-05,12.83,0,2211.6,Good,OP_106,320
QC09,Quay Crane,2026-02-05,16.66,0,3140.95,Due,OP_126,483
QC10,Quay Crane,2026-02-05,13.08,0,2292.35,Under Repair,OP_105,366
QC11,Quay Crane,2026-02-05,17.64,0,3103.79,Good,OP_137,476
QC12,Quay Crane,2026-02-05,19.25,0,2986.18,Good,OP_105,539
RTG01,RTG,2026-02-05,12.45,176.53,0,Due,OP_120,224
RTG02,RTG,2026-02-05,18.06,230.09,0,Good,OP_136,270
RTG03,RTG,2026-02-05,12.25,159.08,0,Under Repair,OP_140,232
RTG04,RTG,2026-02-05,14.13,186.44,0,Good,OP_110,268
RTG05,RTG,2026-02-05,15.49,263.88,0,Good,OP_125,309
RTG06,RTG,2026-02-05,16.31,247.08,0,Good,OP_137,326
RTG07,RTG,2026-02-05,17.4,281.52,0,Good,OP_120,330
RTG08,RTG,2026-02-05,16.03,221.59,0,Under Repair,OP_114,304
RTG09,RTG,2026-02-05,16.09,224.62,0,Good,OP_123,321
RTG10,RTG,2026-02-05,16.66,281.36,0,Good,OP_129,266
RTG11,RTG,2026-02-05,18.84,236.42,0,Under Repair,OP_134,339
RTG12,RTG,2026-02-05,17.74,280.29,0,Good,OP_144,319
RTG13,RTG,2026-02-05,17.03,250.1,0,Under Repair,OP_103,255
RTG14,RTG,2026-02-05,13.05,179.55,0,Due,OP_121,234
RTG15,RTG,2026-02-05,12.91,160.39,0,Under Repair,OP_122,219
RTG16,RTG,2026-02-05,19.09,229.38,0,Due,OP_131,381
RTG17,RTG,2026-02-05,14.85,251.31,0,Due,OP_101,267
RTG18,RTG,2026-02-05,19.55,346.32,0,Good,OP_101,293
RTG19,RTG,2026-02-05,20.64,319.73,0,Good,OP_138,350
RTG20,RTG,2026-02-05,16.93,206.73,0,Due,OP_132,253
RTG21,RTG,2026-02-05,18.73,236.62,0,Due,OP_133,299
RTG22,RTG,2026-02-05,21.57,361.04,0,Due,OP_140,366
RTG23,RTG,2026-02-05,14.73,210.79,0,Due,OP_107,250
RTG24,RTG,2026-02-05,17.23,227.07,0,Good,OP_113,310
RTG25,RTG,2026-02-05,12.08,159.88,0,Good,OP_146,217
RTG26,RTG,2026-02-05,13.85,191.29,0,Good,OP_100,221
RTG27,RTG,2026-02-05,19.3,292.46,0,Good,OP_101,328
RTG28,RTG,2026-02-05,13.47,231.79,0,Under Repair,OP_131,228
RTG29,RTG,2026-02-05,20.06,287.99,0,Good,OP_139,320
RTG30,RTG,2026-02-05,15.85,211.87,0,Due,OP_121,317
RTG31,RTG,2026-02-05,15.53,194.85,0,Under Repair,OP_140,232
RTG32,RTG,2026-02-05,15.43,231.67,0,Under Repair,OP_118,246
RTG33,RTG,2026-02-05,15.23,196.03,0,Good,OP_134,228
RTG34,RTG,2026-02-05,19.15,314.1,0,Good,OP_120,363
RTG35,RTG,2026-02-05,16.44,254.96,0,Good,OP_107,312
RTG36,RTG,2026-02-05,16.21,198.26,0,Good,OP_137,259
QC01,Quay Crane,2026-02-06,12.02,0,1934.56,Good,OP_143,360
QC02,Quay Crane,2026-02-06,21.59,0,4201.11,Due,OP_106,582
QC03,Quay Crane,2026-02-06,15.95,0,3052.76,Due,OP_140,478
QC04,Quay Crane,2026-02-06,21.24,0,3854.96,Good,OP_100,615
QC05,Quay Crane,2026-02-06,17.52,0,3414.55,Good,OP_133,490
QC06,Quay Crane,2026-02-06,18,0,3231.13,Good,OP_124,486
QC07,Quay Crane,2026-02-06,13.97,0,2509.7,Good,OP_138,377
QC08,Quay Crane,2026-02-06,13.68,0,2263.45,Good,OP_145,396
QC09,Quay Crane,2026-02-06,19.61,0,3863.06,Good,OP_126,509
QC10,Quay Crane,2026-02-06,18.6,0,3528.22,Good,OP_143,520
QC11,Quay Crane,2026-02-06,21.01,0,3254.97,Due,OP_130,546
QC12,Quay Crane,2026-02-06,18.57,0,3249.14,Good,OP_130,482
RTG01,RTG,2026-02-06,21.46,281.3,0,Good,OP_134,386
RTG02,RTG,2026-02-06,16.92,221.14,0,Good,OP_104,253
RTG03,RTG,2026-02-06,14.91,230.22,0,Good,OP_108,223
RTG04,RTG,2026-02-06,16.64,203.3,0,Under Repair,OP_149,249
RTG05,RTG,2026-02-06,21.88,262.81,0,Under Repair,OP_103,437
RTG06,RTG,2026-02-06,21.91,340.62,0,Good,OP_101,372
RTG07,RTG,2026-02-06,16.88,278.31,0,Good,OP_127,286
RTG08,RTG,2026-02-06,12.82,227.48,0,Due,OP_149,192
RTG09,RTG,2026-02-06,17.15,235.29,0,Good,OP_111,308
RTG10,RTG,2026-02-06,12.37,179.99,0,Due,OP_141,210
RTG11,RTG,2026-02-06,18.17,264.23,0,Under Repair,OP_149,272
RTG12,RTG,2026-02-06,14.07,225.64,0,Good,OP_107,253
RTG13,RTG,2026-02-06,16.36,269.28,0,Good,OP_123,310
RTG14,RTG,2026-02-06,14.68,195.59,0,Good,OP_125,264
RTG15,RTG,2026-02-06,15.72,235.59,0,Good,OP_133,235
RTG16,RTG,2026-02-06,14.02,217.73,0,Due,OP_138,210
RTG17,RTG,2026-02-06,18.66,235.78,0,Good,OP_114,298
RTG18,RTG,2026-02-06,14.57,227.72,0,Due,OP_122,291
RTG19,RTG,2026-02-06,16.32,198.94,0,Good,OP_142,326
RTG20,RTG,2026-02-06,15.98,211.85,0,Due,OP_137,287
RTG21,RTG,2026-02-06,19.03,253.18,0,Good,OP_131,342
RTG22,RTG,2026-02-06,15.56,204.06,0,Under Repair,OP_150,233
RTG23,RTG,2026-02-06,20.42,248.28,0,Good,OP_126,306
RTG24,RTG,2026-02-06,21.86,267.83,0,Under Repair,OP_149,393
RTG25,RTG,2026-02-06,17.65,301.42,0,Good,OP_127,335
RTG26,RTG,2026-02-06,15.28,234.37,0,Good,OP_105,305
RTG27,RTG,2026-02-06,13.32,196.32,0,Good,OP_129,213
RTG28,RTG,2026-02-06,12.96,185.67,0,Good,OP_103,220
RTG29,RTG,2026-02-06,15.03,250.92,0,Good,OP_107,300
RTG30,RTG,2026-02-06,15.95,242.75,0,Good,OP_131,271
RTG31,RTG,2026-02-06,12.06,201.99,0,Good,OP_147,180
RTG32,RTG,2026-02-06,15.34,212.74,0,Good,OP_116,260
RTG33,RTG,2026-02-06,21.52,378.7,0,Good,OP_150,322
RTG34,RTG,2026-02-06,19.53,247.04,0,Good,OP_106,292
RTG35,RTG,2026-02-06,20.26,250.21,0,Good,OP_117,405
RTG36,RTG,2026-02-06,15.16,270.95,0,Good,OP_116,242
QC01,Quay Crane,2026-02-07,21.29,0,4013.76,Good,OP_116,638
QC02,Quay Crane,2026-02-07,18.27,0,3366.76,Good,OP_121,548
QC03,Quay Crane,2026-02-07,12.95,0,2187.32,Due,OP_100,349
QC04,Quay Crane,2026-02-07,17.17,0,3285.08,Due,OP_113,463
QC05,Quay Crane,2026-02-07,12.96,0,2350.27,Good,OP_109,349
QC06,Quay Crane,2026-02-07,17.21,0,2828.76,Under Repair,OP_115,499
QC07,Quay Crane,2026-02-07,12.56,0,2432.27,Due,OP_129,351
QC08,Quay Crane,2026-02-07,20.96,0,3990.65,Good,OP_109,544
QC09,Quay Crane,2026-02-07,16.28,0,2689.42,Good,OP_110,439
QC10,Quay Crane,2026-02-07,14.6,0,2353.75,Good,OP_129,408
QC11,Quay Crane,2026-02-07,19.55,0,3178.51,Under Repair,OP_147,508
QC12,Quay Crane,2026-02-07,15.65,0,2733.49,Due,OP_140,422
RTG01,RTG,2026-02-07,20.4,266.68,0,Good,OP_145,408
RTG02,RTG,2026-02-07,17.58,263.86,0,Good,OP_136,281
RTG03,RTG,2026-02-07,18.3,249.2,0,Good,OP_119,292
RTG04,RTG,2026-02-07,20.84,262.28,0,Good,OP_125,354
RTG05,RTG,2026-02-07,16.78,261.71,0,Good,OP_137,318
RTG06,RTG,2026-02-07,21.44,323.1,0,Under Repair,OP_102,428
RTG07,RTG,2026-02-07,17.9,289.71,0,Under Repair,OP_115,358
RTG08,RTG,2026-02-07,17,234.34,0,Due,OP_117,323
RTG09,RTG,2026-02-07,17.74,228.3,0,Good,OP_128,283
RTG10,RTG,2026-02-07,16.13,217.71,0,Good,OP_109,306
RTG11,RTG,2026-02-07,14.7,243.55,0,Good,OP_105,264
RTG12,RTG,2026-02-07,21.07,267.8,0,Good,OP_100,400
RTG13,RTG,2026-02-07,20.76,275.7,0,Good,OP_111,373
RTG14,RTG,2026-02-07,19,337.39,0,Due,OP_108,361
RTG15,RTG,2026-02-07,14.74,241.41,0,Under Repair,OP_146,265
RTG16,RTG,2026-02-07,18.36,276.99,0,Due,OP_147,348
RTG17,RTG,2026-02-07,12.52,167.39,0,Good,OP_116,250
RTG18,RTG,2026-02-07,20.41,250.54,0,Under Repair,OP_141,326
RTG19,RTG,2026-02-07,21.78,359.94,0,Good,OP_110,392
RTG20,RTG,2026-02-07,21.5,379.42,0,Under Repair,OP_136,365
RTG21,RTG,2026-02-07,19.05,273.57,0,Good,OP_147,381
RTG22,RTG,2026-02-07,,264.55,0,Good,OP_125,232
RTG23,RTG,2026-02-07,16.26,202.44,0,Under Repair,OP_129,325
RTG24,RTG,2026-02-07,20.54,354.01,0,Under Repair,OP_120,308
RTG25,RTG,2026-02-07,12.49,178.07,0,Good,OP_118,237
RTG26,RTG,2026-02-07,13.03,195.28,0,Under Repair,OP_146,221
RTG27,RTG,2026-02-07,12.31,196.7,0,Under Repair,OP_131,196
RTG28,RTG,2026-02-07,12.27,172.73,0,Under Repair,OP_117,196
RTG29,RTG,2026-02-07,20.85,263.65,0,Under Repair,OP_131,417
RTG30,RTG,2026-02-07,17.78,243.98,0,Due,OP_131,302
RTG31,RTG,2026-02-07,13.76,243.91,0,Good,OP_111,233
RTG32,RTG,2026-02-07,19.65,349.69,0,Due,OP_120,334
RTG33,RTG,2026-02-07,13.63,203.98,0,Good,OP_148,204
RTG34,RTG,2026-02-07,13.98,173.47,0,Good,OP_116,279
RTG35,RTG,2026-02-07,15.32,197.18,0,Good,OP_122,245
RTG36,RTG,2026-02-07,16.71,261.64,0,Due,OP_122,334
QC01,Quay Crane,2026-02-08,18.11,0,3081.55,Due,OP_129,525
QC02,Quay Crane,2026-02-08,21.48,0,3862.16,Due,OP_111,601
QC03,Quay Crane,2026-02-08,19.51,0,3165.6,Good,OP_103,487
QC04,Quay Crane,2026-02-08,19.78,0,3941.24,Good,OP_136,593
QC05,Quay Crane,2026-02-08,21.58,0,3346.45,Good,OP_107,582
QC06,Quay Crane,2026-02-08,15.66,0,2363.15,Due,OP_126,422
QC07,Quay Crane,2026-02-08,15.36,0,2725.51,Good,OP_146,399
QC08,Quay Crane,2026-02-08,17.45,0,2855.65,Good,OP_135,523
QC09,Quay Crane,2026-02-08,18.54,0,3595.63,Under Repair,OP_131,556
QC10,Quay Crane,2026-02-08,21.81,0,3612.88,Under Repair,OP_126,654
QC11,Quay Crane,2026-02-08,15.8,0,2767.43,Good,OP_109,395
QC12,Quay Crane,2026-02-08,13.56,0,2362.28,Good,OP_110,366
RTG01,RTG,2026-02-08,19.5,314.64,0,Good,OP_137,312
RTG02,RTG,2026-02-08,18.47,267.41,0,Due,OP_131,295
RTG03,RTG,2026-02-08,12.34,148.4,0,Good,OP_139,209
RTG04,RTG,2026-02-08,14.21,248.77,0,Good,OP_115,241
RTG05,RTG,2026-02-08,14.3,220.98,0,Good,OP_107,286
RTG06,RTG,2026-02-08,19.21,273.15,0,Due,OP_131,307
RTG07,RTG,2026-02-08,20.17,321.9,0,Under Repair,OP_145,363
RTG08,RTG,2026-02-08,18.98,294.42,0,Good,OP_148,284
RTG09,RTG,2026-02-08,20.16,261.42,0,Good,OP_118,383
RTG10,RTG,2026-02-08,18.32,316.56,0,Good,OP_106,274
RTG11,RTG,2026-02-08,19.06,286.82,0,Good,OP_150,362
RTG12,RTG,2026-02-08,19.11,290.63,0,Under Repair,OP_123,343
RTG13,RTG,2026-02-08,17.89,242.39,0,Good,OP_104,304
RTG14,RTG,2026-02-08,14.31,216.16,0,Good,OP_126,286
RTG15,RTG,2026-02-08,16.32,243.46,0,Good,OP_133,261
RTG16,RTG,2026-02-08,13.24,226.46,0,Good,OP_103,225
RTG17,RTG,2026-02-08,15.71,206.69,0,Good,OP_149,251
RTG18,RTG,2026-02-08,15.74,244.37,0,Good,OP_121,267
RTG19,RTG,2026-02-08,16.63,244.03,0,Good,OP_109,315
RTG20,RTG,2026-02-08,19.98,251.83,0,Due,OP_102,319
RTG21,RTG,2026-02-08,18.64,262.52,0,Due,OP_101,298
RTG22,RTG,2026-02-08,12.46,223.18,0,Good,OP_145,186
RTG23,RTG,2026-02-08,21.92,378.81,0,Under Repair,OP_136,416
RTG24,RTG,2026-02-08,20.78,321.06,0,Due,OP_140,415
RTG25,RTG,2026-02-08,16.22,197.9,0,Due,OP_108,308
RTG26,RTG,2026-02-08,20.06,296.15,0,Under Repair,OP_147,401
RTG27,RTG,2026-02-08,15.54,203.94,0,Due,OP_138,310
RTG28,RTG,2026-02-08,14.35,210.86,0,Good,OP_103,243
RTG29,RTG,2026-02-08,12.65,225.64,0,Good,OP_140,215
RTG30,RTG,2026-02-08,12.59,152.64,0,Good,OP_119,201
RTG31,RTG,2026-02-08,15.93,223.72,0,Good,OP_125,286
RTG32,RTG,2026-02-08,17.34,250.1,0,Due,OP_113,294
RTG33,RTG,2026-02-08,18.73,320.55,0,Good,OP_137,318
RTG34,RTG,2026-02-08,16.27,278.22,0,Good,OP_116,276
RTG35,RTG,2026-02-08,17.41,243.13,0,Good,OP_146,295
RTG36,RTG,2026-02-08,21.96,384.36,0,Good,OP_128,417
QC01,Quay Crane,2026-02-09,14.76,0,2512.86,Good,OP_145,383
QC02,Quay Crane,2026-02-09,19.54,0,3081.16,Under Repair,OP_106,547
QC03,Quay Crane,2026-02-09,19.05,0,3091.08,Due,OP_149,514
QC04,Quay Crane,2026-02-09,17.57,0,2945.33,Good,OP_144,509
QC05,Quay Crane,2026-02-09,16.06,0,3059.33,Good,OP_113,417
QC06,Quay Crane,2026-02-09,20.1,0,3311.46,Good,OP_120,542
QC07,Quay Crane,2026-02-09,13.12,0,2104.58,Good,OP_108,393
QC08,Quay Crane,2026-02-09,18.79,0,3390.46,Good,OP_131,526
QC09,Quay Crane,2026-02-09,21.14,0,3302.2,Good,OP_149,570
QC10,Quay Crane,2026-02-09,21.06,0,4080.99,Good,OP_112,631
QC11,Quay Crane,2026-02-09,17.68,0,2665.83,Under Repair,OP_118,442
QC12,Quay Crane,2026-02-09,19.56,0,3403.08,Good,OP_143,586
RTG01,RTG,2026-02-09,17.61,246.27,0,Good,OP_108,264
RTG02,RTG,2026-02-09,13.12,230.65,0,Under Repair,OP_125,209
RTG03,RTG,2026-02-09,16.29,242.89,0,Good,OP_106,276
RTG04,RTG,2026-02-09,21.03,343.96,0,Good,OP_120,357
RTG05,RTG,2026-02-09,19.4,313.53,0,Good,OP_111,310
RTG06,RTG,2026-02-09,12.28,189.23,0,Good,OP_110,196
RTG07,RTG,2026-02-09,15.96,197.38,0,Good,OP_144,303
RTG08,RTG,2026-02-09,18.5,228.29,0,Good,OP_143,370
RTG09,RTG,2026-02-09,13.65,170.11,0,Good,OP_150,245
RTG10,RTG,2026-02-09,16.63,253.02,0,Under Repair,OP_107,332
RTG11,RTG,2026-02-09,16.09,263.31,0,Under Repair,OP_107,305
RTG12,RTG,2026-02-09,21.23,361.61,0,Good,OP_112,403
RTG13,RTG,2026-02-09,16.61,243.65,0,Due,OP_119,265
RTG14,RTG,2026-02-09,18.09,323.6,0,Due,OP_137,307
RTG15,RTG,2026-02-09,15.75,267.77,0,Due,OP_136,252
RTG16,RTG,2026-02-09,15.69,198.27,0,Good,OP_107,235
RTG17,RTG,2026-02-09,13.44,204.88,0,Under Repair,OP_106,228
RTG18,RTG,2026-02-09,16.29,281.57,0,Good,OP_150,244
RTG19,RTG,2026-02-09,16.74,300.07,0,Under Repair,OP_122,284
RTG20,RTG,2026-02-09,19.77,352.97,0,Due,OP_131,316
RTG21,RTG,2026-02-09,14,180.35,0,Due,OP_140,238
RTG22,RTG,2026-02-09,17.12,218.99,0,Good,OP_138,256
RTG23,RTG,2026-02-09,20.08,252.84,0,Due,OP_102,301
RTG24,RTG,2026-02-09,12.34,148.29,0,Good,OP_126,209
RTG25,RTG,2026-02-09,19.96,310.76,0,Due,OP_120,399
RTG26,RTG,2026-02-09,19.03,324.16,0,Good,OP_139,285
RTG27,RTG,2026-02-09,16.17,266.25,0,Good,OP_145,258
RTG28,RTG,2026-02-09,13.26,197.07,0,Good,OP_136,212
RTG29,RTG,2026-02-09,20.71,308.13,0,Good,OP_126,393
RTG30,RTG,2026-02-09,13.64,169.05,0,Good,OP_101,245
RTG31,RTG,2026-02-09,12.8,181.27,0,Good,OP_115,256
RTG32,RTG,2026-02-09,18.55,234.47,0,Due,OP_120,296
RTG33,RTG,2026-02-09,15.19,245.14,0,Good,OP_111,258
RTG34,RTG,2026-02-09,18.2,249.69,0,Due,OP_107,345
RTG35,RTG,2026-02-09,19.02,244.87,0,Due,OP_150,342
RTG36,RTG,2026-02-09,20.47,332.1,0,Due,OP_123,347
QC01,Quay Crane,2026-02-10,15.07,0,2498.74,Good,OP_108,452
QC02,Quay Crane,2026-02-10,17.68,0,3305.42,Good,OP_133,459
QC03,Quay Crane,2026-02-10,12.83,0,2302.92,Good,OP_105,359
QC04,Quay Crane,2026-02-10,18.61,0,2868.13,Good,OP_141,558
QC05,Quay Crane,2026-02-10,20.76,0,3303.42,Good,OP_126,581
QC06,Quay Crane,2026-02-10,14.93,0,2642.74,Due,OP_148,447
QC07,Quay Crane,2026-02-10,17.4,0,2883.66,Under Repair,OP_138,504
QC08,Quay Crane,2026-02-10,20.03,0,4000.93,Good,OP_132,520
QC09,Quay Crane,2026-02-10,21.06,0,4202.34,Under Repair,OP_125,568
QC10,Quay Crane,2026-02-10,19.94,0,3295.2,Good,OP_126,518
QC11,Quay Crane,2026-02-10,13.1,0,2452.64,Under Repair,OP_133,379
QC12,Quay Crane,2026-02-10,18.88,0,3748.67,Good,OP_125,566
RTG01,RTG,2026-02-10,13.44,185.22,0,Good,OP_114,201
RTG02,RTG,2026-02-10,17.41,256.91,0,Good,OP_111,348
RTG03,RTG,2026-02-10,21.93,371.34,0,Good,OP_138,416
RTG04,RTG,2026-02-10,16.52,247.59,0,Good,OP_145,280
RTG05,RTG,2026-02-10,20.13,316.73,0,Due,OP_116,402
RTG06,RTG,2026-02-10,14.85,183.28,0,Good,OP_136,282
RTG07,RTG,2026-02-10,17.01,218.93,0,Due,OP_148,306
RTG08,RTG,2026-02-10,19.15,246.17,0,Due,OP_129,325
RTG09,RTG,2026-02-10,20.14,280.71,0,Good,OP_150,302
RTG10,RTG,2026-02-10,12.73,203.4,0,Good,OP_116,254
RTG11,RTG,2026-02-10,21.85,292.76,0,Under Repair,OP_123,327
RTG12,RTG,2026-02-10,18.85,275.56,0,Under Repair,OP_117,377
RTG13,RTG,2026-02-10,19.11,285.22,0,Good,OP_102,343
RTG14,RTG,2026-02-10,20.84,262.53,0,Good,OP_101,312
RTG15,RTG,2026-02-10,12.9,195.64,0,Good,OP_114,232
RTG16,RTG,2026-02-10,17.69,239.64,0,Under Repair,OP_147,283
RTG17,RTG,2026-02-10,17.81,236.4,0,Good,OP_127,284
RTG18,RTG,2026-02-10,13.31,199.18,0,Good,OP_134,239
RTG19,RTG,2026-02-10,15.7,234.16,0,Under Repair,OP_128,282
RTG20,RTG,2026-02-10,20.52,264.22,0,Good,OP_103,348
RTG21,RTG,2026-02-10,13.52,200.38,0,Under Repair,OP_118,202
RTG22,RTG,2026-02-10,18.23,311.6,0,Good,OP_128,309
RTG23,RTG,2026-02-10,16.87,271.12,0,Good,OP_114,269
RTG24,RTG,2026-02-10,15.91,280.89,0,Good,OP_121,302
RTG25,RTG,2026-02-10,18.41,247.7,0,Good,OP_107,276
RTG26,RTG,2026-02-10,21.47,356.85,0,Due,OP_150,322
RTG27,RTG,2026-02-10,13.44,231.26,0,Due,OP_103,215
RTG28,RTG,2026-02-10,15.14,202.05,0,Good,OP_117,272
RTG29,RTG,2026-02-10,12,208.69,0,Under Repair,OP_144,180
RTG30,RTG,2026-02-10,,209.15,0,Good,OP_125,252
RTG31,RTG,2026-02-10,20.31,303.12,0,Under Repair,OP_149,324
RTG32,RTG,2026-02-10,,202.55,0,Good,OP_145,277
RTG33,RTG,2026-02-10,17.42,284.43,0,Good,OP_126,278
RTG34,RTG,2026-02-10,17.1,222.15,0,Good,OP_136,342
RTG35,RTG,2026-02-10,16.94,232.16,0,Good,OP_130,304
RTG36,RTG,2026-02-10,17.32,265.08,0,Under Repair,OP_112,277
QC01,Quay Crane,2026-02-11,14.7,0,2539.6,Good,OP_118,382
